id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,apartment condition,sub_area,price
65839,2014-07-08,62,35.0,4.0,5.0,2.0,1957.0,2.0,6.0,2.0,34,7774464.0
92954,2012-02-21,30,20.0,1.0,,,,,,,69,4211168.0
64244,2013-04-25,36,20.0,14.0,,,,,,,21,3968216.0
18512,2014-06-02,60,41.0,5.0,9.0,1.0,1975.0,3.0,6.0,,9,6883640.0
52179,2014-02-28,39,19.0,16.0,17.0,1.0,1999.0,1.0,8.0,3.0,56,4940024.0
26359,2012-03-07,32,20.0,5.0,,,,,,,15,3887232.0
92629,2014-10-09,38,,15.0,25.0,1.0,,1.0,1.0,1.0,129,3902618.96
20416,2013-10-10,85,,14.0,22.0,1.0,,3.0,1.0,,134,6256802.78416
48928,2014-02-18,56,32.0,11.0,17.0,1.0,1984.0,2.0,8.0,2.0,128,10123000.0
61814,2014-10-04,67,67.0,1.0,9.0,1.0,2014.0,3.0,0.0,1.0,96,2884641.9816
56613,2014-11-14,26,18.0,4.0,5.0,1.0,1960.0,1.0,4.0,2.0,116,3563296.0
42400,2013-06-02,55,34.0,1.0,,,,,,,122,1619680.0
75941,2012-01-02,34,13.0,10.0,,,,,,,35,801741.6
67780,2013-01-01,34,34.0,,,,,,,,86,2449715.78992
11110,2014-11-03,64,,8.0,8.0,1.0,2014.0,2.0,1.0,,134,5338465.28
24988,2013-05-25,37,19.0,16.0,,,,,,,56,4413628.0
14699,2014-11-26,60,,14.0,19.0,1.0,,2.0,0.0,,101,3964862.4525599997
99029,2011-12-07,38,22.0,3.0,,,,,,,43,5327937.36
26573,2013-06-05,37,23.0,,,,,,,,71,5749864.0
68042,2014-07-04,55,37.0,5.0,3.0,1.0,1958.0,3.0,6.0,2.0,84,3239360.0
64972,2014-12-15,78,50.0,12.0,19.0,2.0,2016.0,3.0,10.0,1.0,70,11378233.373680001
98441,2014-10-01,63,32.0,2.0,17.0,1.0,2011.0,2.0,10.0,,103,3404316.3096
99367,2015-01-08,49,,16.0,16.0,1.0,,1.0,1.0,1.0,94,4699888.62352
77035,2014-10-02,78,,6.0,12.0,4.0,2015.0,2.0,0.0,,102,5199027.0288
13376,2013-05-15,19,,19.0,,,,,,,126,5607494.1280000005
53917,2014-07-03,77,,10.0,0.0,1.0,,2.0,0.0,,102,5401697.5872
97417,2013-10-21,54,32.0,4.0,9.0,1.0,2001.0,2.0,9.0,3.0,38,6559704.0
87300,2012-02-11,37,18.0,8.0,,,,,,,106,4940024.0
58738,2014-02-07,51,30.0,7.0,12.0,1.0,1984.0,2.0,8.0,2.0,10,5506912.0
42864,2013-12-25,59,,5.0,12.0,1.0,,2.0,0.0,,86,3803941.57568
30788,2013-08-22,44,28.0,7.0,9.0,1.0,1971.0,2.0,6.0,,139,5101992.0
56032,2014-10-02,20,11.0,7.0,9.0,2.0,1969.0,1.0,4.0,3.0,5,2429520.0
59628,2014-04-26,77,45.0,9.0,14.0,1.0,1996.0,3.0,10.0,3.0,60,9961032.0
34188,2015-04-22,66,,9.0,0.0,1.0,,2.0,0.0,,102,4213273.584
51179,2013-05-09,38,,10.0,,,,,,,72,3200309.5152
95132,2013-02-03,36,16.0,5.0,,,,,,,124,4462218.4
11407,2014-02-25,38,19.0,10.0,10.0,1.0,2006.0,1.0,7.0,2.0,8,5304452.0
44250,2012-11-26,38,38.0,3.0,,,,,,,103,2634768.27912
91462,2012-10-23,43,26.0,5.0,,,,,,,11,4049200.0
60356,2014-05-31,44,31.0,6.0,9.0,5.0,1961.0,2.0,5.0,3.0,30,6397736.0
40964,2014-12-13,58,58.0,21.0,25.0,4.0,2014.0,2.0,1.0,1.0,71,9979599.20168
88927,2015-03-11,86,,4.0,1.0,1.0,,3.0,1.0,,48,7275440.592
44488,2014-12-11,36,19.0,14.0,17.0,1.0,1.0,1.0,7.0,3.0,60,5790356.0
17575,2013-04-30,57,28.0,6.0,,,,,,,59,8341352.0
93594,2013-07-04,36,,6.0,,,,,,,102,2886269.76
26976,2013-06-19,63,36.0,8.0,,,,,,,105,4725720.09
26474,2013-05-17,166,96.0,30.0,,,,,,,145,30169448.94528
18546,2012-07-06,44,30.0,1.0,,,,,,,81,5263960.0
19223,2011-11-03,51,33.0,1.0,,,,,,,15,809840.0
24684,2014-09-23,64,41.0,8.0,9.0,2.0,1965.0,3.0,7.0,2.0,113,12147600.0
82629,2014-09-06,39,21.0,1.0,14.0,1.0,1984.0,1.0,8.0,2.0,80,4859040.0
71986,2015-03-07,83,46.0,8.0,13.0,1.0,2013.0,3.0,11.0,1.0,75,7851398.8
76273,2013-12-04,58,58.0,15.0,17.0,1.0,2013.0,2.0,1.0,1.0,134,4668021.41952
11045,2012-11-08,57,33.0,8.0,,,,,,,109,9718080.0
36240,2012-01-03,56,32.0,20.0,,,,,,,77,1619680.0
36332,2013-11-25,79,,2.0,1.0,1.0,2014.0,3.0,1.0,1.0,65,8453497.02352
33856,2013-11-04,59,38.0,6.0,9.0,1.0,1976.0,3.0,6.0,,37,4373136.0
44206,2014-12-11,50,19.0,11.0,17.0,6.0,2011.0,1.0,13.0,1.0,102,4292152.0
86883,2012-09-24,69,39.0,18.0,,,,,,,79,8179384.0
81534,2013-12-14,51,30.0,2.0,17.0,1.0,2004.0,2.0,9.0,2.0,101,4940024.0
53079,2013-07-26,39,20.0,10.0,,,,,,,33,4373136.0
48282,2012-10-28,68,,7.0,,,,,,,102,4283972.616
86462,2014-06-04,79,,5.0,0.0,1.0,,2.0,0.0,,94,6470424.80888
75728,2014-07-14,38,38.0,15.0,17.0,1.0,2014.0,1.0,1.0,1.0,134,4017237.2348800004
95520,2012-11-24,18,14.0,2.0,,,,,,,124,2356634.4
90656,2012-09-13,53,35.0,1.0,,,,,,,33,5142484.0
84513,2013-12-03,102,,23.0,25.0,1.0,,3.0,0.0,,72,7598260.63248
37184,2014-05-26,91,,3.0,3.0,1.0,,3.0,0.0,,143,5757376.07584
85556,2013-07-28,32,31.0,5.0,,,,,,,137,3887232.0
91890,2014-04-22,39,39.0,10.0,1.0,1.0,2014.0,2.0,1.0,1.0,102,3998585.0
78138,2014-11-21,51,30.0,11.0,12.0,1.0,1984.0,2.0,8.0,2.0,128,11337760.0
45775,2014-12-07,66,46.0,10.0,12.0,5.0,1974.0,3.0,6.0,2.0,84,809840.0
53628,2014-10-20,35,18.0,1.0,5.0,2.0,1951.0,1.0,8.0,2.0,41,7450528.0
31153,2012-04-03,61,38.0,4.0,,,,,,,130,7045608.0
47648,2013-06-05,58,30.0,8.0,,,,,,,56,6843148.0
19268,2012-06-29,42,25.0,4.0,,,,,,,116,5061500.0
48007,2014-01-18,49,1.0,3.0,12.0,1.0,2015.0,3.0,1.0,1.0,102,4209211.42656
43022,2014-09-11,42,26.0,1.0,5.0,2.0,1974.0,2.0,5.0,3.0,136,4049200.0
12431,2014-07-03,38,19.0,9.0,17.0,1.0,1986.0,1.0,8.0,2.0,19,5587896.0
69748,2012-08-06,32,18.0,2.0,,,,,,,83,4170676.0
56580,2013-05-26,119,61.0,23.0,,,,,,,0,11594884.2
98320,2013-09-26,102,,5.0,25.0,1.0,,3.0,1.0,,94,6568242.14312
72573,2013-09-12,79,41.0,5.0,17.0,6.0,2013.0,3.0,2013.0,1.0,105,5896627.254
99759,2013-04-11,65,35.0,8.0,,,,,,,105,5027486.72
61604,2014-07-17,56,30.0,16.0,22.0,4.0,2007.0,2.0,10.0,2.0,12,9151192.0
52258,2015-01-05,45,28.0,12.0,14.0,1.0,1973.0,2.0,5.0,2.0,34,5506912.0
96521,2015-06-11,31,17.0,4.0,5.0,1.0,1978.0,1.0,5.0,3.0,98,2753456.0
38383,2012-06-23,35,19.0,10.0,,,,,,,73,4251660.0
28107,2015-02-20,62,32.0,4.0,17.0,4.0,2015.0,2.0,12.0,1.0,72,5280561.72
44594,2014-10-15,38,38.0,9.0,9.0,1.0,,1.0,1.0,1.0,71,6989583.2688
24342,2015-05-23,34,,13.0,15.0,1.0,2015.0,1.0,1.0,,143,3130796.8988
78098,2015-04-09,38,,7.0,17.0,1.0,0.0,1.0,1.0,1.0,103,4697795.18712
20586,2014-04-25,39,21.0,5.0,12.0,1.0,1984.0,1.0,8.0,4.0,56,5344944.0
53427,2012-08-18,57,32.0,20.0,,,,,,,77,4454120.0
84390,2015-01-04,77,77.0,4.0,17.0,1.0,,3.0,1.0,,103,6247292.0232
49073,2014-10-16,52,34.0,1.0,5.0,2.0,1960.0,3.0,5.0,2.0,71,1619680.0
29876,2014-11-30,63,39.0,11.0,12.0,1.0,1975.0,3.0,8.0,3.0,9,7814956.0
17545,2014-02-12,61,32.0,4.0,14.0,1.0,2000.0,2.0,12.0,3.0,60,8041711.2
57126,2014-06-18,73,45.0,11.0,17.0,1.0,1992.0,3.0,10.0,2.0,48,7045608.0
19119,2014-05-26,34,34.0,1.0,3.0,2.0,,1.0,12.0,1.0,96,1402846.9596799999
32592,2014-05-17,39,19.0,7.0,17.0,1.0,1990.0,1.0,8.0,2.0,83,5021008.0
70341,2014-10-11,34,,11.0,11.0,1.0,,1.0,1.0,,87,2355632.62792
14123,2015-05-29,54,29.0,2.0,20.0,4.0,2008.0,2.0,10.0,3.0,21,4940024.0
75773,2014-07-11,42,,4.0,17.0,6.0,,1.0,1.0,,94,4311284.47
93433,2014-07-05,54,32.0,4.0,5.0,5.0,1958.0,2.0,8.0,2.0,145,7612496.0
68381,2013-11-18,43,41.0,9.0,17.0,1.0,2001.0,1.0,7.0,3.0,41,7612496.0
73587,2014-05-23,136,99.0,2.0,9.0,2.0,1956.0,4.0,11.0,3.0,57,25388484.0
47538,2015-05-10,64,62.0,2.0,9.0,4.0,2016.0,2.0,12.0,1.0,103,7026576.76
41076,2011-12-10,34,19.0,7.0,,,,,,,135,4170676.0
42898,2012-04-07,51,30.0,3.0,,,,,,,70,1619680.0
83359,2014-06-24,31,18.0,2.0,5.0,2.0,1974.0,1.0,6.0,,136,3644280.0
81721,2013-07-19,44,28.0,8.0,,,,,,,21,4697072.0
55954,2013-08-22,63,33.0,9.0,14.0,1.0,2007.0,2.0,12.0,3.0,117,9353652.0
53327,2014-02-11,45,27.0,3.0,12.0,1.0,1974.0,2.0,6.0,2.0,6,7693480.0
15969,2014-08-22,84,,9.0,0.0,1.0,,2.0,0.0,,103,7994982.622160001
92569,2015-01-18,75,44.0,11.0,22.0,1.0,2003.0,3.0,10.0,3.0,41,8098400.0
15631,2014-03-20,77,74.0,9.0,17.0,1.0,2014.0,3.0,1.0,1.0,129,6103683.096
30261,2014-05-22,45,30.0,3.0,5.0,5.0,1961.0,2.0,5.0,,46,5668880.0
56193,2012-08-31,34,34.0,16.0,,,,,,,143,2449715.78992
78559,2012-04-22,71,43.0,14.0,,,,,,,64,8098400.0
53961,2013-05-15,40,,7.0,,,,,,,72,3347991.9376
49968,2014-11-21,41,,12.0,25.0,1.0,,1.0,1.0,1.0,94,3372763.32352
40674,2014-09-11,36,20.0,6.0,9.0,1.0,1975.0,1.0,6.0,,82,5344944.0
74441,2014-04-01,35,19.0,3.0,9.0,1.0,1976.0,1.0,9.0,1.0,33,4292152.0
85847,2015-04-21,32,18.0,6.0,9.0,1.0,1967.0,1.0,6.0,3.0,118,4697072.0
61372,2014-10-23,37,19.0,16.0,16.0,5.0,1981.0,1.0,9.0,3.0,20,6762164.0
20323,2014-02-20,63,60.0,17.0,22.0,1.0,2014.0,2.0,1.0,2.0,71,9832540.356080001
42067,2014-01-29,35,19.0,5.0,12.0,1.0,1966.0,1.0,9.0,,117,809840.0
49995,2014-01-05,45,30.0,4.0,12.0,1.0,1972.0,2.0,6.0,,10,2429520.0
86987,2013-04-15,67,59.0,9.0,,,,,,,118,9027480.8416
87347,2013-09-23,60,33.0,7.0,17.0,1.0,2008.0,2.0,11.0,3.0,38,5644584.8
99688,2015-03-03,80,45.0,3.0,25.0,1.0,1981.0,3.0,10.0,3.0,134,10932840.0
59880,2014-09-03,44,17.0,11.0,18.0,1.0,2011.0,1.0,10.0,3.0,17,4437923.2
93922,2012-10-27,56,,4.0,,,,,,,102,3510737.3839999996
33153,2014-11-30,44,28.0,3.0,9.0,1.0,1968.0,2.0,5.0,3.0,117,5628388.0
76120,2014-12-17,73,34.0,3.0,17.0,1.0,2008.0,2.0,10.0,,94,7288560.0
12224,2012-04-20,42,38.0,10.0,,,,,,,30,6883640.0
27833,2015-05-11,35,18.0,7.0,22.0,1.0,1983.0,1.0,9.0,1.0,35,5992816.0
54286,2015-04-20,34,19.0,8.0,12.0,1.0,1965.0,1.0,9.0,2.0,32,5021008.0
55969,2014-09-28,69,1.0,3.0,3.0,1.0,2017.0,3.0,1.0,1.0,96,2983212.46704
41973,2013-04-26,38,,17.0,,,,,,,72,3175564.854
54949,2012-10-16,31,16.0,12.0,,,,,,,80,4656580.0
61540,2014-07-25,76,51.0,2.0,8.0,2.0,1959.0,3.0,8.0,2.0,121,11337760.0
16997,2015-01-08,78,,4.0,17.0,1.0,,3.0,1.0,1.0,134,6008607.88
99719,2014-09-30,101,101.0,7.0,1.0,1.0,2016.0,3.0,1.0,2.0,102,6515486.736000001
89673,2013-10-30,41,,19.0,25.0,1.0,,1.0,1.0,,94,3095623.11808
34230,2013-10-29,51,33.0,6.0,9.0,2.0,1970.0,2.0,6.0,,131,8726026.0
41466,2014-06-24,35,19.0,11.0,12.0,5.0,1969.0,1.0,9.0,3.0,142,8503320.0
86524,2014-12-29,30,20.0,7.0,8.0,5.0,1961.0,1.0,4.0,2.0,69,5263960.0
32001,2013-05-27,14,9.0,9.0,,,,,,,145,809840.0
53367,2014-05-06,92,48.0,2.0,25.0,1.0,2010.0,2.0,15.0,2.0,94,4340742.4
65192,2012-09-13,75,45.0,11.0,,,,,,,72,726961.78424
43304,2014-01-27,37,19.0,5.0,5.0,2.0,1959.0,1.0,8.0,3.0,131,4778056.0
81972,2013-07-06,51,,4.0,,,,,,,72,3655139.9544
38578,2014-02-15,74,45.0,10.0,17.0,1.0,1990.0,3.0,10.0,2.0,109,12066616.0
78664,2014-05-31,59,33.0,2.0,16.0,1.0,1982.0,2.0,10.0,2.0,77,8260368.0
16697,2015-06-26,34,34.0,14.0,17.0,1.0,2015.0,1.0,1.0,1.0,86,3130796.8988
47435,2013-10-22,99,70.0,2.0,5.0,2.0,1957.0,4.0,9.0,3.0,53,10527920.0
64750,2014-11-21,40,,15.0,17.0,1.0,,1.0,1.0,1.0,94,3163554.11696
26552,2015-01-01,81,81.0,13.0,17.0,1.0,2016.0,3.0,0.0,1.0,102,7084352.365280001
42911,2012-01-30,51,30.0,10.0,,,,,,,141,6583999.2
90193,2014-07-18,51,30.0,13.0,17.0,1.0,2002.0,2.0,9.0,2.0,18,7167084.0
24863,2013-12-29,33,,10.0,25.0,1.0,,1.0,0.0,,102,2933305.2672
18816,2014-11-20,60,,12.0,17.0,1.0,,2.0,1.0,1.0,129,5338465.28
87500,2014-10-30,33,18.0,5.0,5.0,1.0,1961.0,1.0,5.0,2.0,78,4211168.0
96269,2014-09-02,53,31.0,7.0,17.0,1.0,1985.0,2.0,9.0,3.0,49,10284968.0
11046,2014-04-05,107,,3.0,6.0,2.0,,3.0,1.0,,132,7452840.903039999
16256,2013-11-07,38,20.0,8.0,12.0,1.0,1983.0,1.0,8.0,1.0,10,4130184.0
48477,2012-01-25,36,21.0,3.0,,,,,,,12,3968216.0
26110,2014-06-18,62,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,72,5129688.528
15247,2012-09-28,43,,20.0,,,,,,,65,5044930.6736
35844,2014-06-07,63,39.0,10.0,12.0,1.0,1977.0,3.0,7.0,,9,6721672.0
99621,2013-09-13,54,30.0,10.0,14.0,1.0,2002.0,2.0,5.0,4.0,75,7774464.0
94962,2013-05-07,39,23.0,4.0,,,,,,,34,5911832.0
58236,2013-08-30,45,45.0,7.0,25.0,1.0,2013.0,3.0,1.0,1.0,102,3758467.44
94871,2013-04-07,26,,19.0,,,,,,,102,2287636.0319999997
72152,2015-01-11,38,20.0,21.0,22.0,1.0,1985.0,1.0,10.0,3.0,128,7288560.0
41590,2013-04-28,35,25.0,9.0,,,,,,,109,7288560.0
85479,2013-05-06,50,,5.0,,,,,,,102,3175557.56544
94619,2012-11-14,38,18.0,2.0,,,,,,,18,5021008.0
64149,2014-04-02,38,19.0,12.0,14.0,1.0,1998.0,1.0,8.0,3.0,76,4940024.0
20030,2013-06-21,77,,10.0,,,,,,,102,4751493.248
58005,2014-07-26,43,27.0,1.0,5.0,2.0,1961.0,2.0,5.0,2.0,56,5101992.0
37007,2014-07-26,35,19.0,1.0,14.0,1.0,1.0,1.0,9.0,3.0,32,4818548.0
38462,2014-05-27,45,30.0,3.0,5.0,1.0,1963.0,2.0,5.0,2.0,52,890824.0
17751,2014-06-28,44,16.0,13.0,18.0,1.0,2014.0,1.0,1.0,1.0,105,4036015.8048
76887,2012-11-11,67,,4.0,,,,,,,102,4673424.672
49135,2014-02-26,53,32.0,6.0,17.0,1.0,2006.0,2.0,9.0,,74,6721672.0
34117,2012-12-05,79,74.0,2.0,,,,,,,105,5335043.706
73481,2014-06-23,73,44.0,7.0,17.0,1.0,1976.0,3.0,10.0,2.0,16,10608904.0
28113,2013-12-14,79,44.0,6.0,14.0,1.0,2002.0,3.0,12.0,3.0,60,9475128.0
91874,2013-03-04,44,27.0,3.0,,,,,,,83,5668880.0
72700,2015-06-18,117,66.0,1.0,2.0,4.0,2016.0,4.0,14.0,1.0,20,6565451.43448
57327,2014-11-20,100,95.0,22.0,25.0,1.0,2016.0,4.0,10.0,1.0,65,12443996.58096
74081,2014-03-30,51,30.0,2.0,12.0,5.0,1978.0,2.0,10.0,3.0,144,6478720.0
24460,2015-03-20,82,50.0,10.0,1.0,1.0,2015.0,3.0,1.0,3.0,102,6887140.12848
60002,2013-09-13,64,41.0,1.0,8.0,2.0,1932.0,3.0,7.0,2.0,47,2429520.0
78157,2011-12-10,99,63.0,4.0,,,,,,,140,10689888.0
52588,2012-11-17,31,30.0,5.0,,,,,,,30,4373136.0
54403,2014-06-10,62,62.0,20.0,20.0,1.0,0.0,2.0,0.0,1.0,103,5572912.3403199995
15926,2015-06-09,73,,1.0,9.0,1.0,2015.0,2.0,1.0,,94,5930426.73624
87176,2012-10-20,68,68.0,15.0,,,,,,,102,4673424.672
62753,2014-03-17,83,44.0,19.0,22.0,5.0,1987.0,3.0,10.0,3.0,120,8422336.0
99001,2015-03-08,63,38.0,2.0,14.0,1.0,1986.0,3.0,8.0,2.0,57,10487428.0
33714,2014-12-28,47,28.0,8.0,12.0,1.0,1978.0,2.0,6.0,3.0,39,6559704.0
65563,2014-11-07,47,30.0,6.0,9.0,1.0,1969.0,2.0,6.0,2.0,127,3887232.0
67888,2015-01-17,79,44.0,9.0,12.0,1.0,2003.0,3.0,12.0,3.0,135,10689888.0
44469,2014-09-26,35,13.0,8.0,13.0,5.0,2005.0,1.0,10.0,4.0,63,8098400.0
60369,2014-10-12,39,23.0,6.0,12.0,5.0,1968.0,2.0,6.0,3.0,75,6397736.0
81308,2014-06-10,68,41.0,5.0,9.0,2.0,1973.0,3.0,10.0,3.0,29,18626320.0
87701,2013-02-19,74,43.0,9.0,,,,,,,71,1781648.0
71578,2014-07-27,104,,8.0,0.0,1.0,,3.0,0.0,,102,7511104.032000001
88933,2013-06-20,39,21.0,8.0,,,,,,,10,4373136.0
81134,2014-12-21,34,19.0,1.0,6.0,2.0,1963.0,1.0,7.0,2.0,116,4454120.0
80875,2014-10-15,48,,8.0,9.0,1.0,,1.0,0.0,,143,2850396.27752
55637,2014-05-07,62,62.0,10.0,17.0,1.0,2014.0,2.0,10.0,1.0,86,4316507.938
35144,2013-08-31,86,66.0,5.0,6.0,2.0,1935.0,4.0,5.0,4.0,35,15791880.0
88381,2013-01-17,75,75.0,5.0,,,,,,,137,9197433.864
46666,2014-11-06,42,18.0,11.0,24.0,1.0,2007.0,1.0,10.0,3.0,45,809840.0
33371,2015-06-03,50,33.0,7.0,9.0,1.0,1968.0,3.0,6.0,3.0,140,6235768.0
63943,2014-11-14,37,22.0,1.0,9.0,1.0,1966.0,2.0,7.0,2.0,22,5263960.0
15057,2013-05-16,59,,5.0,,,,,,,102,3688205.7216
36841,2015-07-20,51,,2.0,17.0,1.0,,2.0,1.0,1.0,103,5038040.554880001
42176,2013-09-08,60,60.0,,,,,,,,72,5752308.90696
33998,2014-12-19,64,36.0,3.0,5.0,2.0,1957.0,2.0,6.0,2.0,84,8098400.0
60816,2014-12-10,30,18.0,4.0,5.0,2.0,1960.0,1.0,5.0,2.0,85,4899532.0
18409,2014-06-23,39,22.0,11.0,12.0,5.0,1970.0,2.0,6.0,3.0,17,5668880.0
59733,2013-07-18,36,17.0,9.0,,,,,,,67,4656580.0
29165,2013-05-08,74,,3.0,,,,,,,94,4808596.68608
59478,2014-08-06,60,,7.0,1.0,1.0,,2.0,1.0,,48,5086159.6280000005
70768,2012-07-26,178,91.0,14.0,,,,,,,26,1700664.0
46312,2014-03-07,38,20.0,4.0,10.0,1.0,2001.0,1.0,8.0,2.0,62,2429520.0
40898,2012-10-21,53,30.0,1.0,,,,,,,73,4859040.0
62490,2013-11-17,32,18.0,6.0,9.0,1.0,1971.0,1.0,6.0,2.0,64,3239360.0
16825,2014-02-16,33,32.0,8.0,12.0,1.0,1971.0,1.0,9.0,2.0,53,5425928.0
45701,2015-06-23,65,39.0,44.0,48.0,4.0,2000.0,2.0,5.0,4.0,35,7173303.5712
36937,2014-07-28,40,20.0,7.0,12.0,1.0,2003.0,1.0,8.0,3.0,56,4697072.0
63397,2013-09-19,82,76.0,4.0,23.0,4.0,2013.0,2.0,1.0,1.0,65,9640989.710719999
61942,2014-09-13,37,19.0,8.0,14.0,1.0,1998.0,1.0,8.0,3.0,13,5223468.0
79738,2014-03-28,57,38.0,3.0,9.0,1.0,1973.0,3.0,5.0,3.0,28,6478720.0
19773,2013-10-24,61,56.0,2.0,1.0,4.0,2014.0,2.0,7.0,2.0,105,4240216.9608000005
50559,2014-12-30,34,,4.0,1.0,1.0,,1.0,1.0,1.0,86,2926243.4624
61464,2015-05-14,67,67.0,3.0,4.0,2.0,0.0,3.0,1.0,1.0,87,3987239.95144
41400,2013-05-20,43,,16.0,,,,,,,105,3432101.92
57029,2013-04-27,40,18.0,6.0,,,,,,,105,3242923.296
17297,2015-05-30,66,44.0,12.0,12.0,1.0,1972.0,3.0,7.0,3.0,43,8827256.0
31244,2015-04-02,62,,25.0,25.0,1.0,,2.0,1.0,1.0,134,5306071.68
47348,2014-10-18,41,21.0,3.0,14.0,1.0,1991.0,1.0,8.0,2.0,48,3806248.0
78131,2014-11-06,119,112.0,12.0,25.0,4.0,2015.0,5.0,1.0,3.0,65,15167302.23776
88779,2012-12-15,44,28.0,3.0,,,,,,,17,5531207.2
16161,2014-09-04,40,,17.0,17.0,1.0,0.0,1.0,1.0,,103,4532743.3164
67763,2013-10-28,35,20.0,7.0,12.0,5.0,1967.0,1.0,9.0,3.0,34,5021008.0
53114,2014-05-26,38,19.0,6.0,16.0,5.0,1976.0,1.0,9.0,2.0,82,5263960.0
42591,2014-11-24,38,20.0,1.0,12.0,1.0,1977.0,1.0,8.0,2.0,80,4778056.0
26914,2015-06-18,81,,8.0,16.0,1.0,2015.0,3.0,1.0,1.0,102,4662313.6672
16887,2013-01-31,44,,8.0,,,,,,,102,3004587.3839999996
22071,2013-11-15,30,19.0,5.0,8.0,1.0,1960.0,1.0,5.0,,81,4535104.0
21944,2014-12-16,33,20.0,6.0,9.0,1.0,1974.0,1.0,6.0,2.0,82,5263960.0
16761,2014-11-22,47,31.0,1.0,12.0,5.0,1968.0,2.0,8.0,2.0,84,5466420.0
33353,2012-02-28,52,30.0,4.0,,,,,,,67,4450759.164
65961,2014-10-23,53,32.0,2.0,16.0,1.0,1978.0,2.0,9.0,3.0,37,6924132.0
91289,2014-05-01,32,18.0,6.0,9.0,1.0,1969.0,1.0,6.0,2.0,83,4211168.0
52976,2015-01-10,27,,12.0,1.0,1.0,,1.0,1.0,,87,1961687.5796
49950,2014-10-24,59,,4.0,1.0,1.0,,2.0,1.0,,48,5141998.096
70905,2015-06-17,68,64.0,16.0,25.0,4.0,2016.0,2.0,10.0,3.0,65,7922481.696160001
50053,2014-10-11,44,27.0,1.0,9.0,1.0,1976.0,2.0,5.0,2.0,27,5223468.0
67590,2014-01-18,42,24.0,12.0,12.0,1.0,1970.0,2.0,5.0,4.0,118,5790356.0
64414,2014-06-18,634,,3.0,17.0,1.0,,2.0,0.0,,72,5031697.888
39197,2014-03-09,63,39.0,9.0,9.0,1.0,1974.0,3.0,8.0,3.0,125,1676368.8
35960,2014-12-15,101,101.0,6.0,6.0,1.0,2016.0,3.0,1.0,1.0,102,6302628.3904
78358,2013-10-28,32,18.0,5.0,9.0,1.0,1979.0,1.0,5.0,3.0,39,4211168.0
79289,2013-12-27,78,,19.0,25.0,1.0,,3.0,1.0,,94,4993878.36
43113,2014-03-24,50,52.0,11.0,12.0,2.0,2014.0,2.0,1.0,1.0,87,2965293.9472
38737,2015-01-28,38,16.0,6.0,16.0,1.0,2001.0,1.0,9.0,3.0,43,6924132.0
57948,2015-07-13,42,26.0,2.0,5.0,2.0,1968.0,2.0,5.0,2.0,3,5263960.0
58074,2014-12-06,15,11.0,5.0,5.0,2.0,1952.0,1.0,1.0,2.0,140,1619680.0
46200,2012-06-07,44,28.0,6.0,,,,,,,130,5911832.0
41027,2015-02-27,76,45.0,4.0,17.0,1.0,1989.0,3.0,10.0,2.0,19,8098400.0
31392,2012-04-03,43,42.0,5.0,,,,,,,56,4656580.0
76875,2014-11-04,64,33.0,2.0,3.0,2.0,2015.0,2.0,20.0,1.0,87,4661684.421519999
31572,2014-09-29,42,28.0,3.0,9.0,2.0,1961.0,2.0,5.0,2.0,20,6114292.0
36162,2015-04-01,80,45.0,6.0,17.0,1.0,2001.0,3.0,12.0,3.0,117,13119408.0
10756,2012-07-06,79,44.0,8.0,,,,,,,141,8098400.0
56227,2014-12-15,37,22.0,2.0,9.0,5.0,1963.0,2.0,7.0,2.0,34,4859040.0
52134,2014-07-08,79,,9.0,18.0,1.0,,3.0,1.0,,48,6582581.98
19392,2013-08-05,43,28.0,5.0,,,,,,,21,4859040.0
38561,2014-12-22,57,38.0,1.0,9.0,1.0,1970.0,3.0,6.0,3.0,19,2429520.0
64080,2011-12-19,57,42.0,9.0,,,,,,,11,4616088.0
58464,2013-08-26,14,9.0,8.0,,,,,,,145,3239360.0
44311,2015-05-17,45,,6.0,0.0,1.0,,1.0,0.0,,101,3050187.04488
52513,2014-03-12,77,44.0,18.0,22.0,1.0,2001.0,3.0,10.0,2.0,49,13848264.0
39448,2014-05-26,39,20.0,5.0,12.0,1.0,1978.0,1.0,8.0,2.0,9,5101992.0
69590,2012-05-24,31,15.0,6.0,,,,,,,118,4170676.0
75356,2013-03-19,56,30.0,14.0,,,,,,,78,7288560.0
83952,2015-02-01,73,41.0,2.0,25.0,4.0,2009.0,2.0,11.0,3.0,65,5263960.0
56247,2014-03-25,110,59.0,18.0,33.0,4.0,2007.0,3.0,12.0,,109,4112367.52
55397,2012-03-26,44,28.0,2.0,,,,,,,17,5182976.0
72946,2014-02-13,74,53.0,3.0,5.0,2.0,1959.0,3.0,8.0,2.0,6,9070208.0
77470,2013-07-30,64,30.0,1.0,,,,,,,105,4216286.1888
17521,2014-05-27,96,61.0,3.0,22.0,1.0,1997.0,4.0,9.0,2.0,49,17006640.0
18723,2014-10-08,63,40.0,21.0,25.0,2.0,2014.0,2.0,10.0,1.0,72,5330123.928
28920,2014-05-27,57,,11.0,0.0,1.0,,3.0,0.0,,102,5871947.38
61329,2011-11-07,80,48.0,11.0,,,,,,,60,1619680.0
